Path 1:
  -3.1331, 4.6886, 1.2850, 0.3896, 8.0000, 1.7349
  -3.1331, 7.8013, 1.1615, 0.3896, 8.0000, 1.7349
  0.3780, 7.8013, 1.7569, 0.3780, 7.8013, 1.7569
  0.3780, 7.8013, 1.7569, 0.3780, 7.8013, 1.7569
  3.4804, 7.8013, 1.6177, 0.3780, 7.8013, 1.7569
  -2.5726, -5.7988, 1.9178, -2.5726, -5.7988, 1.9178
  0.1687, -5.7988, 0.9676, -2.5726, -5.7988, 1.9178
  0.1687, -8.0000, 1.6082, -2.5726, -5.7988, 1.9178
  -2.2535, -8.0000, 3.6516, -2.2535, -8.0000, 3.6516
  -2.2535, -8.0000, 3.6516, -2.2535, -8.0000, 3.6516
  -2.2535, -5.8597, 2.1081, -2.2535, -8.0000, 3.6516
  -2.2535, -5.8597, 2.1081, -2.2535, -8.0000, 3.6516
  -0.3623, -5.8597, 1.3446, -2.2535, -8.0000, 3.6516
  5.0275, -8.0000, 0.7393, -2.2535, -8.0000, 3.6516
  5.0275, -8.0000, 0.7393, -2.2535, -8.0000, 3.6516
  -1.0208, -7.1489, 3.1010, -2.2535, -8.0000, 3.6516
  -1.0208, -8.0000, 3.1066, -2.2535, -8.0000, 3.6516
  -2.6863, -8.0000, 3.3615, -2.2535, -8.0000, 3.6516
  -1.1207, -8.0000, 3.2159, -2.2535, -8.0000, 3.6516
  -1.1207, -6.5284, 2.6796, -2.2535, -8.0000, 3.6516
  -1.1207, -7.9117, 3.2579, -2.2535, -8.0000, 3.6516
  -1.1207, -7.9117, 3.2579, -2.2535, -8.0000, 3.6516
  -1.1207, -7.9117, 3.2579, -2.2535, -8.0000, 3.6516
  -1.1207, -8.0000, 3.2159, -2.2535, -8.0000, 3.6516

Path 9:
  -2.2176, -1.2719, 1.5336, -2.2176, -1.2719, 1.5336
  -2.2176, 3.5281, 0.2708, -2.2176, -1.2719, 1.5336
  -6.7296, 3.5281, 2.4676, -6.7296, 3.5281, 2.4676
  -6.7296, 3.5281, 2.4676, -6.7296, 3.5281, 2.4676
  -7.1742, 2.9132, 3.4936, -7.1742, 2.9132, 3.4936
  -7.1742, 2.9132, 3.4936, -7.1742, 2.9132, 3.4936
  -7.1742, 2.9132, 3.4936, -7.1742, 2.9132, 3.4936
  -7.1742, -0.3982, 1.5695, -7.1742, 2.9132, 3.4936
  -7.4633, 0.3610, 2.7051, -7.1742, 2.9132, 3.4936
  -8.0000, 0.3610, 2.7634, -7.1742, 2.9132, 3.4936
  -8.0000, 0.3610, 2.7634, -7.1742, 2.9132, 3.4936
  -4.8976, 0.3610, 1.0684, -7.1742, 2.9132, 3.4936
  -5.9834, 0.8546, 2.0058, -7.1742, 2.9132, 3.4936
  -3.2421, 0.8546, 0.7918, -7.1742, 2.9132, 3.4936
  -1.0674, -8.0000, 3.1586, -7.1742, 2.9132, 3.4936
  -1.0674, -8.0000, 3.1586, -7.1742, 2.9132, 3.4936
  -1.0674, -8.0000, 3.1586, -7.1742, 2.9132, 3.4936
  -1.0674, -8.0000, 3.1586, -7.1742, 2.9132, 3.4936
  1.3469, -8.0000, 0.8212, -7.1742, 2.9132, 3.4936
  1.3469, -5.7306, 0.7051, -7.1742, 2.9132, 3.4936
  1.3469, -7.8638, 0.8556, -7.1742, 2.9132, 3.4936
  3.3521, -7.8638, 1.1156, -7.1742, 2.9132, 3.4936
  3.3521, -7.8638, 1.1156, -7.1742, 2.9132, 3.4936
  1.2259, -7.8638, 0.8852, -7.1742, 2.9132, 3.4936
  -0.7727, -7.8638, 2.8606, -7.1742, 2.9132, 3.4936
  -0.7727, -7.8638, 2.8606, -7.1742, 2.9132, 3.4936
  -2.5387, -7.8638, 3.5514, -2.5387, -7.8638, 3.5514
  -2.5387, -8.0000, 3.4863, -2.5387, -7.8638, 3.5514
  -2.5387, -8.0000, 3.4863, -2.5387, -7.8638, 3.5514
  -2.5387, -6.5332, 2.9030, -2.5387, -7.8638, 3.5514
  -1.1599, -6.5332, 2.7181, -2.5387, -7.8638, 3.5514

Path 10:
  5.6353, -2.6520, 0.0408, 5.6353, -2.6520, 0.0408
  5.6353, -7.4520, 0.6317, 5.6353, -7.4520, 0.6317
  5.6353, -2.9400, 0.0596, 5.6353, -7.4520, 0.6317
  1.3940, -2.9400, 0.0558, 5.6353, -7.4520, 0.6317
  -1.8939, -1.2911, 1.2542, -1.8939, -1.2911, 1.2542
  -1.8939, -1.2911, 1.2542, -1.8939, -1.2911, 1.2542
  -1.8939, -4.8138, 0.8663, -1.8939, -1.2911, 1.2542
  -1.8939, -4.8138, 0.8663, -1.8939, -1.2911, 1.2542
  -4.0310, -2.5091, 0.7934, -1.8939, -1.2911, 1.2542
  -4.0310, 0.4168, 1.0641, -1.8939, -1.2911, 1.2542
  -4.0310, 0.4168, 1.0641, -1.8939, -1.2911, 1.2542
  -0.9286, 0.4168, 0.2687, -1.8939, -1.2911, 1.2542
  -3.4036, 0.8908, 0.7797, -1.8939, -1.2911, 1.2542
  -3.4036, -1.8505, 1.5388, -3.4036, -1.8505, 1.5388
