Path 1:
  5.0682, 4.3833, 0.8061, 5.0682, 4.3833, 0.8061
  5.0682, 3.8833, 0.9369, 5.0682, 3.8833, 0.9369
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985
  5.0682, 3.3833, 0.9985, 5.0682, 3.3833, 0.9985

